9.632679474300904205e-06,-9.999999953592277058e-02,5.435137240773928180e-02
9.632679474300904205e-06,-9.999999953592277058e-02,5.435137240773928180e-02
9.632679474297788818e-06,-9.999999953592189628e-02,5.435137224024375047e-02
9.632679474292867556e-06,-9.999999953592052238e-02,5.435137197377359203e-02
9.632679474289347287e-06,-9.999999953591953705e-02,5.435137178343776854e-02
9.632679474286360649e-06,-9.999999953591870439e-02,5.435137162355566792e-02
9.632679474282972518e-06,-9.999999953591776070e-02,5.435137144083327515e-02
9.632679474279701276e-06,-9.999999953591684476e-02,5.435137126572431310e-02
9.632679474276152208e-06,-9.999999953591585944e-02,5.435137107538848267e-02
9.632679474273163876e-06,-9.999999953591502677e-02,5.435137091550638899e-02
9.632679474268183322e-06,-9.999999953591365287e-02,5.435137064903623055e-02
9.632679474264757921e-06,-9.999999953591270918e-02,5.435137046631383084e-02
9.632679474261307109e-06,-9.999999953591175161e-02,5.435137028359143807e-02
9.632679474257707219e-06,-9.999999953591076629e-02,5.435137009325560764e-02
9.632679474254539316e-06,-9.999999953590990587e-02,5.435136992576008325e-02
9.632679474251083421e-06,-9.999999953590894830e-02,5.435136974303768354e-02
9.632679474247483531e-06,-9.999999953590796298e-02,5.435136955270186004e-02
9.632679474242875672e-06,-9.999999953590670010e-02,5.435136930907200070e-02
9.632679474239275782e-06,-9.999999953590571478e-02,5.435136911873617027e-02
9.632679474236126513e-06,-9.999999953590485435e-02,5.435136895124063894e-02
9.632679474232568975e-06,-9.999999953590386903e-02,5.435136876090480851e-02
9.632679474229722944e-06,-9.999999953590307800e-02,5.435136860863615249e-02
9.632679474226592310e-06,-9.999999953590220370e-02,5.435136844114062116e-02
9.632679474221486396e-06,-9.999999953590078816e-02,5.435136816705702506e-02
9.632679474218252424e-06,-9.999999953589987223e-02,5.435136799194806301e-02
9.632679474215140425e-06,-9.999999953589901180e-02,5.435136782445253861e-02
9.632679474212009791e-06,-9.999999953589813750e-02,5.435136765695700728e-02
9.632679474208879158e-06,-9.999999953589727708e-02,5.435136748946147595e-02
9.632679474203756302e-06,-9.999999953589584767e-02,5.435136721537788679e-02
9.632679474200198764e-06,-9.999999953589486235e-02,5.435136702504205636e-02
9.632679474197044413e-06,-9.999999953589398805e-02,5.435136685754652502e-02
9.632679464727941123e-06,-9.999999953592007829e-02,5.435136666813641243e-02
9.632679373409493568e-06,-9.999999953639260308e-02,5.435136649575398465e-02
9.632679192515944730e-06,-9.999999953744748149e-02,5.435136631590475886e-02
9.632678911977653430e-06,-9.999999953916924311e-02,5.435136612856186072e-02
9.632678570553320979e-06,-9.999999954131690016e-02,5.435136595620638361e-02
9.632678149789114896e-06,-9.999999954400567992e-02,5.435136578385092038e-02
9.632677602221015431e-06,-9.999999954754303089e-02,5.435136559650801530e-02
9.632676086175086770e-06,-9.999999955338355340e-02,5.435136534172166356e-02
9.632675510894849234e-06,-9.999999955758492876e-02,5.435136518435362829e-02
9.632674273805133899e-06,-9.999999956317912053e-02,5.435136499701072321e-02
