-4.730632086340139326e-16,1.346424219959074911e-13,5.435137245320745270e-02
-4.730632086340139326e-16,1.346424219959074911e-13,5.435137245320745270e-02
-4.761699341426526725e-16,1.355106782332319008e-13,5.435137228600492310e-02
-4.810963509811448973e-16,1.368920425484757859e-13,5.435137202000089873e-02
-4.846022378039408267e-16,1.378787395140391791e-13,5.435137182999802419e-02
-4.875590277363878461e-16,1.387075684319191729e-13,5.435137167039560957e-02
-4.909370882581215377e-16,1.396548375679004073e-13,5.435137148799285001e-02
-4.941827848432096224e-16,1.405626243581380961e-13,5.435137131319020543e-02
-4.977148010536140430e-16,1.415493772644297020e-13,5.435137112318733088e-02
-5.006904622816823228e-16,1.423782433967702668e-13,5.435137096358491626e-02
-5.056777560412187660e-16,1.437597153708165943e-13,5.435137069758089190e-02
-5.091131453464633997e-16,1.447070022684771273e-13,5.435137051517813234e-02
-5.125574739722420866e-16,1.456542536884692050e-13,5.435137033277537277e-02
-5.161540356652795126e-16,1.466409988062207209e-13,5.435137014277249823e-02
-5.193249440710615795e-16,1.475093507278033467e-13,5.435136997556996863e-02
-5.227826380790501392e-16,1.484566042580529225e-13,5.435136979316720907e-02
-5.263769056156173388e-16,1.494433516013486944e-13,5.435136960316433452e-02
-5.309688316889709604e-16,1.507063831124300690e-13,5.435136935996065510e-02
-5.345527540226251775e-16,1.516931304878964721e-13,5.435136916995778056e-02
-5.377012699546795552e-16,1.525614866838338634e-13,5.435136900275525096e-02
-5.412740867131809342e-16,1.535482435826168001e-13,5.435136881275237641e-02
-5.441266009434382483e-16,1.543376504270531789e-13,5.435136866075007678e-02
-5.472615072974673256e-16,1.552059925130654308e-13,5.435136849354754718e-02
-5.523756530326387928e-16,1.566269534539810167e-13,5.435136821994340783e-02
-5.556298984087312157e-16,1.575347767087506638e-13,5.435136804514076325e-02
-5.587475959859328514e-16,1.584031733070006724e-13,5.435136787793823365e-02
-5.618782207317700516e-16,1.592715554338571056e-13,5.435136771073570405e-02
-5.650124920369538634e-16,1.601399750820116689e-13,5.435136754353317445e-02
-5.701489824203178415e-16,1.615610077539487457e-13,5.435136726992903511e-02
-5.737195945759754859e-16,1.625478628301832749e-13,5.435136707992616056e-02
-5.768756914817351928e-16,1.634162928714018684e-13,5.435136691272363096e-02
-1.835089191935568596e-15,1.373439774483799134e-13,5.435136672364647425e-02
2.517513138867594496e-16,-3.351596047581067433e-13,5.435136655156019153e-02
3.428665591843344297e-14,-1.390019554059439859e-12,5.435136637201728321e-02
1.050060960172903240e-13,-3.111726252421349873e-12,5.435136618499344929e-02
2.011806410905232267e-13,-5.259353414737906604e-12,5.435136601293152209e-02
3.272421957386291629e-13,-7.948072062972616245e-12,5.435136584086959488e-02
4.973804803444656553e-13,-1.148535532708394945e-11,5.435136565384576096e-02
1.616962809683223647e-13,-1.732575909035027674e-11,5.435136539949334683e-02
4.350358631125395289e-13,-2.152706281627660392e-11,5.435136524239332634e-02
3.242336425053525363e-13,-2.712115112803799574e-11,5.435136505536949242e-02
1.569913842182948758e-13,-3.206086718516710074e-11,5.435136490575042528e-02
3.261160938869533159e-13,-3.970069980999124900e-11,5.435136464426298247e-02
2.326513210769104864e-13,-3.976222522220252158e-11,5.435136448088168093e-02
9.602345258673192194e-14,-3.980814126911348870e-11,5.435136431842917115e-02
-6.049832944275825411e-14,-3.984281063088328121e-11,5.435136414974905961e-02
-2.413091790532724321e-13,-3.986337079228703119e-11,5.435136397526020569e-02
-4.430972644629045263e-13,-3.986970585773533768e-11,5.435136379555960406e-02
-7.508800155849610417e-13,-3.984805020456935433e-11,5.435136356237047633e-02
-9.858871394443893232e-13,-3.981137250456448284e-11,5.435136341002391042e-02
-1.269051657302845093e-12,-3.974908393624219105e-11,5.435136325394652329e-02
-1.625287581668267079e-12,-3.963293066551775320e-11,5.435136310170231994e-02
-2.071044922980842880e-12,-3.946853250604266088e-11,5.435136295393541706e-02
-2.640641748762333175e-12,-3.922584372076798942e-11,5.435136280528937713e-02
-3.709833081125943625e-12,-3.870265299379000557e-11,5.435136259472022474e-02
-4.582867258163738157e-12,-3.823722164101368336e-11,5.435136246404225630e-02
-5.656102091549350905e-12,-3.761350789012067068e-11,5.435136233754250812e-02
-6.757829062174283455e-12,-3.694279505553600968e-11,5.435136223536051608e-02
-8.016477252371193011e-12,-3.615386432666276194e-11,5.435136214280884143e-02
-9.530063743283294668e-12,-3.518070125895804054e-11,5.435136205756470329e-02
-1.123779275929499168e-11,-3.404090411612242992e-11,5.435136198540940766e-02
-1.425891754440837032e-11,-3.193391149192290367e-11,5.435136190396869238e-02
-1.656726491702924344e-11,-3.028377840269636435e-11,5.435136187133802338e-02
1.219843157686693329e-05,3.382619231758592635e-05,5.444527696823687340e-02
1.823284304639018216e-05,7.452212465525078064e-04,5.737550217489742477e-02
-9.748275515053759230e-04,2.750209419771592473e-03,6.912226806770814524e-02
-4.914296304200312798e-03,6.359070826917961709e-03,9.214435954170811793e-02
-1.972140848728107590e-02,1.838512617539463101e-02,1.609217763794242306e-01
-3.418545814428897156e-02,3.010699781745050999e-02,2.303818750012864014e-01
